Woman,First-year,"Grants, covering some costs",No,Heterosexual,Asian,Social sciences,No,Yes,Domestic,No opinion,Somewhat approve,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,,29,Very uncomfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Very inaccurately,Strongly disagree
Man,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,35,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Man,First-year,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2400,36,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,No opinion
Man,First-year,Grants and loans,No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Jill Stein,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,34,Somewhat uncomfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Strongly agree
Woman,Sophomore,None,No,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,,34,Somewhat comfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat disagree
Man,Junior,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,35,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, The CareerLAB website",No opinion,No opinion
Man,First-year,Grants and loans,No,Heterosexual,"White, Hispanic","Humanities/arts, Life sciences",No,Yes,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,33,Very comfortable,I am not familiar enough to answer.,Events and info sessions,Somewhat accurately,Strongly agree
Woman,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat disapprove,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,35,Somewhat comfortable,Somewhat agree,"Events and info sessions, Resume and cover letter assistance, Career counseling",Very inaccurately,Somewhat agree
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,Yes,International,Somewhat approve,No opinion,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly agree,I do not use any services offered by CareerLAB.,No opinion,No opinion
Man,Sophomore,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,No opinion,No opinion,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat uncomfortable,Somewhat agree,I do not use any services offered by CareerLAB.,No opinion,Strongly disagree
Man,Sophomore,None,No,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,Somewhat disagree,,Somewhat accurately,Somewhat disagree
Woman,Sophomore,None,Yes,Bisexual,"White, Other","Physical sciences (incl. math, CS)",Yes,No,International,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,,31,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Man,Sophomore,"Grants, covering some costs",No,Gay,"White, Hispanic",Humanities/arts,No,No,Domestic,No opinion,Somewhat disapprove,Jill Stein,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,30,Very comfortable,It has remained the same.,"The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Strongly disagree
Woman,Sophomore,None,Yes,Gay,Black,Life sciences,No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,1900-1990,,Somewhat uncomfortable,It has remained the same.,Events and info sessions,Somewhat inaccurately,Strongly disagree
Man,Junior,"Grants, covering some costs",No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,It has remained the same.,Drop-in hours,Somewhat inaccurately,Somewhat agree
Woman,Sophomore,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,Strongly approve,Somewhat approve,Hillary Clinton,I did not look at college rankings.,This question does not apply to me.,1800-1890,,Somewhat comfortable,Strongly agree,"Drop-in hours, Resume and cover letter assistance, The Job and Internship Board, BrownConnect",Very accurately,Somewhat agree
Man,Junior,None,Yes,Heterosexual,"White, Hispanic","Life sciences, Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,No opinion,Other,They were a minor factor in my decision.,,2200-2290,,Somewhat comfortable,Strongly agree,"Events and info sessions, BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Woman,First-year,None,Yes,Heterosexual,White,Humanities/arts,Yes,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,33,Somewhat uncomfortable,I am not familiar enough to answer.,Drop-in hours,Somewhat accurately,Somewhat disagree
Woman,First-year,Just loans,No,Heterosexual,Asian,Social sciences,No,No,Domestic,No opinion,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,I am not familiar enough to answer.,Events and info sessions,Somewhat inaccurately,No opinion
Man,Junior,None,No,Other,White,Life sciences,No,No,Domestic,Somewhat disapprove,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,I am no longer interested in becoming a doctor.,2200-2290,,Somewhat comfortable,Strongly agree,"Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",No opinion,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,Asian,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat disapprove,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect",Somewhat accurately,Somewhat disagree
Woman,Senior,"Grants, covering all costs",No,Heterosexual,Hispanic,Humanities/arts,No,Yes,Domestic,Somewhat disapprove,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,<1800,,Very comfortable,Strongly disagree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Man,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat approve,I will abstain.,They were a minor factor in my decision.,This question does not apply to me.,,32,Somewhat comfortable,Somewhat agree,"The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Woman,Senior,"Grants, covering some costs",No,Heterosexual,Other,Social sciences,No,No,Domestic,Somewhat disapprove,Somewhat disapprove,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect",Very accurately,No opinion
Man,Sophomore,None,No,Gay,Asian,Humanities/arts,No,No,International,Somewhat approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",I am no longer interested in becoming a doctor.,2200-2290,,Very comfortable,Somewhat agree,Events and info sessions,Somewhat inaccurately,Somewhat disagree
Woman,Junior,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,35,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, BrownConnect",Somewhat inaccurately,Somewhat agree
Woman,First-year,"Grants, covering all costs",No,Other,Black,Social sciences,No,Yes,Domestic,No opinion,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Strongly disagree
Woman,Sophomore,None,No,Heterosexual,Asian,"Humanities/arts, Social sciences",No,No,International,No opinion,No opinion,I am not eligible to vote.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Somewhat uncomfortable,Somewhat agree,"Events and info sessions, Resume and cover letter assistance",Very accurately,Somewhat disagree
Woman,Senior,None,No,Bisexual,Hispanic,Social sciences,No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a strong factor in my decision.,I am no longer interested in becoming a doctor.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,White,"Humanities/arts, Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,35,Very comfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, The CareerLAB website",Somewhat inaccurately,Strongly agree
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,"White, Asian","Physical sciences (incl. math, CS), Social sciences",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,I did not look at college rankings.,This question does not apply to me.,2100-2190,,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,No opinion,Somewhat agree
Man,First-year,"Grants, covering all costs",No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,Yes,Domestic,Strongly approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,1800-1890,30,No opinion,I am not familiar enough to answer.,Events and info sessions,Very accurately,Somewhat agree
Man,Sophomore,Grants and loans,No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,No,International,No opinion,No opinion,I am not eligible to vote.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,35,No opinion,Strongly agree,I do not use any services offered by CareerLAB.,No opinion,No opinion
Woman,Senior,None,No,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly agree,"Events and info sessions, The Job and Internship Board, The CareerLAB website",Somewhat inaccurately,No opinion
Man,Sophomore,"Grants, covering some costs",No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,Yes,Domestic,Somewhat approve,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,<1800,29,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,No opinion,No opinion
Woman,First-year,Just loans,Yes,Heterosexual,White,Life sciences,No,No,Domestic,No opinion,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,1900-1990,29,Somewhat uncomfortable,I am not familiar enough to answer.,Events and info sessions,Very accurately,Strongly disagree
Woman,First-year,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,Somewhat approve,Somewhat approve,I am not eligible to vote.,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,The CareerLAB website,No opinion,No opinion
Woman,Junior,None,No,Other,White,Humanities/arts,No,No,International,Somewhat approve,Somewhat approve,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Man,Junior,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,34,Very comfortable,I am not familiar enough to answer.,BrownConnect,Somewhat accurately,Strongly agree
Man,First-year,Grants and loans,No,Heterosexual,Black,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,33,Very comfortable,I am not familiar enough to answer.,"BrownConnect, The CareerLAB website",No opinion,Somewhat agree
Man,First-year,None,Yes,Heterosexual,White,Social sciences,No,No,Domestic,No opinion,No opinion,Other,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,Somewhat agree
Man,Junior,Grants and loans,No,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,32,Somewhat uncomfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,Strongly agree
Woman,Senior,None,No,Heterosexual,Asian,Humanities/arts,No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,35,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board",Somewhat inaccurately,Somewhat disagree
Woman,Junior,"Grants, covering all costs",No,Heterosexual,Black,Humanities/arts,No,Yes,Domestic,Somewhat disapprove,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,<1800,32,Somewhat uncomfortable,I am not familiar enough to answer.,"BrownConnect, The CareerLAB website",No opinion,Strongly disagree
Man,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,No opinion,Gary Johnson,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Somewhat comfortable,It has remained the same.,"Resume and cover letter assistance, The Job and Internship Board, BrownConnect, Other",Somewhat accurately,No opinion
Man,Sophomore,None,Yes,Heterosexual,White,Social sciences,Yes,No,International,Strongly approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,34,Very comfortable,Strongly disagree,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Man,Senior,Grants and loans,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2000-2090,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Man,First-year,Just loans,No,Heterosexual,Black,Humanities/arts,No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,35,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,No opinion
Man,Senior,"Grants, covering all costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,Yes,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Very comfortable,Somewhat agree,"Events and info sessions, The Job and Internship Board",Very inaccurately,Somewhat agree
Man,Junior,"Grants, covering all costs",No,Heterosexual,Black,"Humanities/arts, Social sciences",No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2000-2090,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Very inaccurately,Somewhat disagree
Man,First-year,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,34,Very comfortable,I am not familiar enough to answer.,"Events and info sessions, Resume and cover letter assistance",Somewhat accurately,Somewhat disagree
Woman,Senior,Grants and loans,No,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,I did not look at college rankings.,I am no longer interested in becoming a doctor.,,34,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Man,First-year,"Grants, covering all costs",No,Gay,"Asian, Hispanic",Life sciences,No,Yes,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,1800-1890,29,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,No opinion,Somewhat agree
Woman,First-year,None,Yes,Heterosexual,White,"Physical sciences (incl. math, CS)",Yes,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,35,Somewhat comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Man,First-year,Grants and loans,No,Heterosexual,Asian,Humanities/arts,No,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat agree
Man,Sophomore,"Grants, covering some costs",No,Gay,White,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat comfortable,Strongly agree,"Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,Somewhat agree
Man,Junior,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,36,Somewhat comfortable,Somewhat agree,"Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, The CareerLAB website",No opinion,Somewhat agree
Man,Sophomore,None,No,Heterosexual,"White, Black, American Indian/Alaska Native",Social sciences,No,No,Domestic,Somewhat approve,Somewhat disapprove,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat uncomfortable,Strongly agree,"Drop-in hours, The Job and Internship Board",Somewhat accurately,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2100-2190,,Somewhat comfortable,It has remained the same.,Events and info sessions,Somewhat accurately,No opinion
Man,First-year,None,No,Heterosexual,Asian,Social sciences,No,No,Domestic,No opinion,No opinion,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Woman,Sophomore,"Grants, covering some costs",No,Bisexual,"White, Hispanic",Life sciences,No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,1900-1990,,Somewhat comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Man,Sophomore,"Grants, covering all costs",No,Gay,Hispanic,Humanities/arts,No,Yes,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,1900-1990,,Very comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Very inaccurately,Somewhat agree
Woman,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly agree,I do not use any services offered by CareerLAB.,Somewhat accurately,Strongly disagree
Man,Senior,"Grants, covering some costs",No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat approve,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,34,Very comfortable,I am not familiar enough to answer.,"The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,Somewhat disagree
Woman,Junior,Grants and loans,No,Heterosexual,Hispanic,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Somewhat approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,1900-1990,,Somewhat comfortable,Strongly agree,BrownConnect,Somewhat inaccurately,Somewhat disagree
Woman,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,,Very comfortable,Somewhat agree,"The Job and Internship Board, BrownConnect, The CareerLAB website",No opinion,No opinion
Woman,Sophomore,None,No,Heterosexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,32,Somewhat uncomfortable,Strongly agree,Drop-in hours,Somewhat inaccurately,Somewhat disagree
Woman,Senior,"Grants, covering all costs",No,Bisexual,Hispanic,Social sciences,No,No,Domestic,No opinion,Somewhat approve,I am not eligible to vote.,They were a strong factor in my decision.,This question does not apply to me.,1900-1990,,Very comfortable,I am not familiar enough to answer.,"Resume and cover letter assistance, Career counseling, The CareerLAB website",No opinion,Strongly disagree
Man,Junior,Grants and loans,No,Heterosexual,"White, Asian, Hispanic",Humanities/arts,No,Yes,Domestic,Somewhat approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,1900-1990,29,Somewhat comfortable,It has remained the same.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,Somewhat disagree
Woman,Sophomore,Just loans,No,Heterosexual,"Black, Other",Humanities/arts,No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,31,Somewhat comfortable,Somewhat agree,Events and info sessions,Somewhat accurately,No opinion
Woman,First-year,Grants and loans,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Strongly disagree
Man,First-year,Just loans,No,Heterosexual,White,Social sciences,Yes,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,34,Very comfortable,I am not familiar enough to answer.,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,No opinion
Man,Junior,None,No,Heterosexual,Asian,"Physical sciences (incl. math, CS), Social sciences",No,Yes,International,No opinion,No opinion,I am not eligible to vote.,They were a minor factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat comfortable,Somewhat disagree,"Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,No opinion
Man,First-year,None,Yes,Heterosexual,Black,"Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,,34,Very comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Man,Sophomore,"Grants, covering all costs",No,Gay,Hispanic,Humanities/arts,No,Yes,Domestic,Strongly approve,Somewhat disapprove,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,35,Very comfortable,Strongly agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat inaccurately,Strongly disagree
Woman,First-year,None,No,Heterosexual,White,Humanities/arts,Yes,No,Domestic,Strongly approve,No opinion,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2400,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat inaccurately,Somewhat agree
Man,Senior,Grants and loans,No,Other,"White, Asian",Life sciences,No,Yes,Domestic,No opinion,Somewhat approve,I will abstain.,They were a minor factor in my decision.,I am no longer interested in becoming a doctor.,<1800,31,Somewhat uncomfortable,Somewhat agree,Drop-in hours,Very inaccurately,Somewhat disagree
Man,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Strongly approve,Strongly approve,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2200-2290,,Very comfortable,Strongly agree,"Drop-in hours, Resume and cover letter assistance, BrownConnect",Somewhat inaccurately,Strongly agree
Woman,First-year,None,No,Heterosexual,White,Social sciences,No,No,Domestic,No opinion,No opinion,I will abstain.,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,No opinion
Woman,Junior,None,Yes,Heterosexual,White,Social sciences,No,No,Domestic,Somewhat approve,No opinion,Gary Johnson,They were a minor factor in my decision.,This question does not apply to me.,,30,Somewhat uncomfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat disagree
Woman,First-year,"Grants, covering some costs",No,Bisexual,White,"Humanities/arts, Social sciences",Yes,No,Domestic,No opinion,Somewhat approve,Hillary Clinton,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,2200-2290,34,Somewhat comfortable,I am not familiar enough to answer.,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Man,Junior,"Grants, covering some costs",No,Heterosexual,Black,Life sciences,No,No,Domestic,No opinion,Somewhat disapprove,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,2100-2190,,Somewhat uncomfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat accurately,Somewhat agree
Man,Senior,Grants and loans,No,Heterosexual,White,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Somewhat agree,"Drop-in hours, Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, The CareerLAB website",Very inaccurately,Somewhat agree
Woman,Sophomore,None,Yes,Heterosexual,"White, Asian","Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,No opinion,Hillary Clinton,They were a minor factor in my decision.,This question does not apply to me.,2300-2390,,Very comfortable,Somewhat agree,I do not use any services offered by CareerLAB.,Somewhat inaccurately,No opinion
Woman,First-year,"Grants, covering some costs",No,Heterosexual,"White, Black",Humanities/arts,No,No,International,No opinion,No opinion,Hillary Clinton,They were a strong factor in my decision.,This question does not apply to me.,1900-1990,,Somewhat comfortable,I am not familiar enough to answer.,"Drop-in hours, Resume and cover letter assistance, The Job and Internship Board, BrownConnect, The CareerLAB website",Somewhat accurately,Strongly agree
Other,Senior,"Grants, covering all costs",No,Other,American Indian/Alaska Native,Social sciences,No,Yes,Domestic,Somewhat approve,Strongly approve,Other,"I looked at college rankings, but they did not factor into my decision.",This question does not apply to me.,,<29,Very comfortable,Somewhat agree,Drop-in hours,Very inaccurately,Strongly disagree
Woman,Junior,None,No,Heterosexual,Asian,Humanities/arts,No,No,International,Somewhat approve,Somewhat approve,Other,They were a strong factor in my decision.,This question does not apply to me.,2300-2390,,Somewhat comfortable,I am not familiar enough to answer.,"Events and info sessions, Resume and cover letter assistance, Career counseling, The Job and Internship Board, BrownConnect",No opinion,Somewhat disagree
